,YEAR,Tech_name,VALUE
231,2024.0,FTR-RAIL-DIESEL,7.39207479942004
232,2024.0,Fisheries-Oil,36.9166200001346
233,2024.0,Import Coal PP,1765.853469710205
234,2024.0,Industry-Coal,71.4230000001432
235,2024.0,Industry-Oil,166.376599999891
236,2024.0,PTR-2W-PETROL,151.729577999796
237,2024.0,PTR-2WT-PETROL,15.9584039998325
238,2024.0,PTR-3W-CNG,0.0351749999645108
239,2024.0,PTR-3W-DIESEL,0.843561999666854
240,2024.0,PTR-3W-PETROL,3.61316800007364
241,2024.0,PTR-AIR-ATF,171.502474400137
242,2024.0,PTR-BUS-CNG,0.780910003000608
243,2024.0,PTR-BUS-DIESEL,40.1030239969474
244,2024.0,PTR-CAR-CNG,7.59866400031718
245,2024.0,PTR-CAR-DIESEL,66.6270359993196
246,2024.0,PTR-CAR-PETROL,371.163967999755
247,2024.0,PTR-Ferry-DIESEL,0.65585719598952
248,2024.0,PTR-ONMI-BUS-B20,3.51642970956856e-09
249,2024.0,PTR-ONMI-BUS-CNG,0.400553998208052
250,2024.0,PTR-ONMI-BUS-DIESEL,44.5844909975669
251,2024.0,PTR-RAIL-DIESEL,3.64021817290122
252,2024.0,PTR-TAXI-CNG,2.46888000017032
253,2024.0,PTR-TAXI-DIESEL,52.2280550011889
254,2024.0,PTR-TAXI-PETROL,68.2969099997528
255,2025.0,Agriculture-mecanization-B20,8.54513000029547
256,2025.0,Agriculture-pump-B20,0.373589999623073
257,2025.0,CCGT,37.267259997523794
258,2025.0,Coal PP,30.3983829504
259,2025.0,Cooking rural-Biogas,0.764399999758461
260,2025.0,Cooking rural-Biomass Improved,1.90000000002328
261,2025.0,Cooking rural-Coal,0.18919999935024
262,2025.0,Cooking rural-Gas,23.9851000006946
263,2025.0,Cooking rural-lq-fuel,1.65370000007533
264,2025.0,Cooking urban-Biogas,1.14659999963769
265,2025.0,Cooking urban-Biomass Improved,2.1999999997206
266,2025.0,Cooking urban-Coal,0.28379999958152
267,2025.0,Cooking urban-Gas,84.6951999999103
268,2025.0,Cooking urban-lq-fuel,2.8041000003097
269,2025.0,FTR-AIR-AIR,461.4318022
270,2025.0,FTR-HCV-B20,328.119705000189
271,2025.0,FTR-HCV-LNG,3.25804800013013
272,2025.0,FTR-LCV-B20,220.744835799773
273,2025.0,FTR-LCV-CNG,1.61737500009622
274,2025.0,FTR-LCV-Petrol,16.1177575993695
275,2025.0,Fisheries-B20,29.89313000033
276,2025.0,Import Coal PP,1687.513745739569
277,2025.0,Industry-Coal,75.1123999994714
278,2025.0,Industry-Oil,175.148400000109
279,2025.0,PTR-2W-PETROL,152.927081999798
280,2025.0,PTR-2WT-PETROL,16.0831439997067
281,2025.0,PTR-3W-B20,0.666276000570797
282,2025.0,PTR-3W-CNG,0.0351749999645111
283,2025.0,PTR-3W-PETROL,3.63233599958941
284,2025.0,PTR-AIR-ATF,175.32496640014
285,2025.0,PTR-BUS-B20,32.3202600019227
286,2025.0,PTR-BUS-CNG,0.937091999054537
287,2025.0,PTR-CAR-CNG,7.79068800012348
288,2025.0,PTR-CAR-DIESEL,66.2324039997178
289,2025.0,PTR-CAR-PETROL,376.69900799965
290,2025.0,PTR-Ferry-B20,0.6489525
291,2025.0,PTR-ONMI-BUS-B20,35.9724689992257
292,2025.0,PTR-ONMI-BUS-CNG,0.514997999480402
293,2025.0,PTR-TAXI-B20,41.6546039989954
294,2025.0,PTR-TAXI-CNG,2.51459999968065
295,2025.0,PTR-TAXI-PETROL,69.6480500007303
296,2026.0,Agriculture-mecanization-B20,8.95429999988264
297,2026.0,Agriculture-pump-B20,0.379519999904733
298,2026.0,Biomass PP,588.033600000611
299,2026.0,CCGT,37.267259997523794
300,2026.0,Coal PP,30.3983829504
301,2026.0,Cooking rural-Biogas,0.873600000177975
302,2026.0,Cooking rural-Biomass Improved,1.90000000002328
303,2026.0,Cooking rural-Coal,0.0946000003634253
304,2026.0,Cooking rural-Gas,23.978100000497953
305,2026.0,Cooking rural-lq-fuel,1.5098999995229
306,2026.0,Cooking urban-Biogas,1.36499999968219
307,2026.0,Cooking urban-Biomass Improved,2.09999999933643
308,2026.0,Cooking urban-Coal,0.283799999713665
309,2026.0,Cooking urban-Gas,85.63490000035677
310,2026.0,Cooking urban-lq-fuel,2.73220000003348
311,2026.0,FTR-AIR-AIR,485.7302722
312,2026.0,FTR-HCV-B20,343.854494999428
313,2026.0,FTR-HCV-LNG,4.23955199969001
314,2026.0,FTR-LCV-B20,231.370328200491
315,2026.0,FTR-LCV-CNG,1.81188749958892
316,2026.0,FTR-LCV-Petrol,16.9623676016691
317,2026.0,Fisheries-B20,30.2548600002527
318,2026.0,Import Coal PP,1507.9314055939185
319,2026.0,Industry-Coal,80.0316000004735
320,2026.0,Industry-Oil,186.796199999866
321,2026.0,PTR-2W-PETROL,149.255568000275
322,2026.0,PTR-2WT-PETROL,15.6964500000968
323,2026.0,PTR-3W-B20,0.657734000165074
324,2026.0,PTR-3W-CNG,0.0351749999645108
325,2026.0,PTR-3W-PETROL,3.65150400049984
326,2026.0,PTR-AIR-ATF,179.529707600144
327,2026.0,PTR-BUS-B20,32.510099997127
328,2026.0,PTR-BUS-CNG,1.17136499881817
329,2026.0,PTR-CAR-CNG,8.01014399990207
330,2026.0,PTR-CAR-DIESEL,65.6122680003435
331,2026.0,PTR-CAR-PETROL,382.58422399974
332,2026.0,PTR-Ferry-B20,0.66276
333,2026.0,PTR-ONMI-BUS-B20,36.2470679989486
334,2026.0,PTR-ONMI-BUS-CNG,0.629442000752752
335,2026.0,PTR-TAXI-B20,41.3965919992558
336,2026.0,PTR-TAXI-CNG,2.56946399962529
